1023.008545 , 1022.485718
u7 , 1208.930054 , 1212.716064
u8 , 1007.940002 , 1016.338989
u9 , 1024.910034 , 1026.383057
u10 , 1073.75 , 1084.575439
u11 , 1111.819946 , 1102.313477
------------------------
u0 , 1018.980042 , 1012.573059
u1 , 1096.589966 , 1090.182983
u2 , 1057.430054 , 1051.023071
u3 , 1020.604004 , 1014.197021
u4 , 1148.426025 , 1142.019043
u5 , 1061.091919 , 1054.684937
u6 , 1140.472412 , 1134.06543
u7 , 1212.716064 , 1206.309082
u8 , 1016.338989 , 1009.932007
u9 , 1026.383057 , 1019.976074
u10 , 1084.575439 , 1078.168457
u11 , 1102.313477 , 1095.906494
------------------------
u0 , 1012.573059 , 1013.073059
u1 , 1090.182983 , 1090.682983
u2 , 1051.023071 , 1051.523071
u3 , 1014.197021 , 1014.697021
u4 , 1142.019043 , 1142.519043
u5 , 1054.684937 , 1055.184937
u6 , 1134.06543 , 1134.56543
u7 , 1206.309082 , 1206.809082
u8 , 1009.932007 , 1010.432007
u9 , 1019.976074 , 1020.476074
u10 , 1078.168457 , 1078.668457
u11 , 1095.906494 , 1096.406494
u12 , 1023.119263 , 1022.619263
u13 , 995.480957 , 994.980957
u14 , 1059.543335 , 1059.043335
u15 , 1038.146118 , 1037.646118
u100 , 1036.107178 , 1035.607178
u101 , 1031.770996 , 1031.270996
u102 , 1114.732788 , 1114.232788
u103 , 1133.244263 , 1132.744263
u104 , 1121.237915 , 1120.737915
u105 , 1270.38562 , 1269.88562
u106 , 1000.631409 , 1000.131409
u107 , 1000.451477 , 999.951477
u108 , 1023.347778 , 1022.847778
u109 , 1019.100464 , 1018.600464
u110 , 1192.885986 , 1192.385986
u111 , 1135.066528 , 1134.566528
u112 , 1102.920654 , 1102.420654
u113 , 1130.278809 , 1129.778809
u114 , 1166.016113 , 1165.516113
u115 , 1263.041626 , 1262.541626
u200 , 1255.989502 , 1255.489502
u201 , 1083.72876 , 1083.22876
u202 , 1101.150757 , 1100.650757
u203 , 1095.399048 , 1094.899048
u204 , 1046.172974 , 1045.672974
u205 , 982.004822 , 981.504822
u206 , 965.695312 , 965.195312
u207 , 1010.784729 , 1010.284729
u208 , 1104.244385 , 1103.744385
u209 , 1119.452026 , 1118.952026
u210 , 1079.971069 , 1079.471069
u211 , 973.635376 , 973.135376
u212 , 1034.081177 , 1033.581177
u213 , 1116.436768 , 1115.936768
u214 , 979.629028 , 979.129028
u215 , 973.524231 , 973.024231
u12 , 1022.619263 , 1024.5177
u13 , 994.980957 , 993.823547
u14 , 1059.043335 , 1065.841064
u15 , 1037.646118 , 1040.496582
u101 , 1031.270996 , 1034.006104
u102 , 1114.232788 , 1116.016479
u103 , 1132.744263 , 1133.908203
u104 , 1120.737915 , 1122.778687
u105 , 1269.88562 , 1272.237183
u106 , 1000.131409 , 997.051147
u107 , 999.951477 , 998.053528
u108 , 1022.847778 , 1023.389465
u109 , 1018.600464 , 1017.391541
u110 , 1192.385986 , 1194.71936
u113 , 1129.778809 , 1130.937622
u114 , 1165.516113 , 1164.502686
u115 , 1262.541626 , 1264.615234
u200 , 1255.489502 , 1252.585449
u201 , 1083.22876 , 1087.045166
u203 , 1094.899048 , 1098.049438
u204 , 1045.672974 , 1048.520508
u205 , 981.504822 , 985.182617
u206 , 965.195312 , 966.538757
u208 , 1103.744385 , 1099.021973
u209 , 1118.952026 , 1115.634644
u210 , 1079.471069 , 1081.419189
u211 , 973.135376 , 973.938843
u212 , 1033.581177 , 1032.646851
u213 , 1115.936768 , 1116.516724
u214 , 979.129028 , 980.043091
------------------------
u109 , 1017.391541 , 1018.172546
u115 , 1264.615234 , 1265.214233
u205 , 985.182617 , 983.998169
u206 , 966.538757 , 965.894226
------------------------
u111 , 1134.566528 , 1135.084351
u205 , 983.998169 , 984.572144
u210 , 1081.419189 , 1081.979614
------------------------
u12 , 1022.619263 , 1032.303711
u13 , 994.980957 , 1001.035645
u14 , 1084.0 , 1084.722412
u15 , 1037.646118 , 1044.755127
u100 , 1035.607178 , 1042.514038
u102 , 1114.0 , 1122.336548
u105 , 1385.0 , 1393.892456
u106 , 1000.131409 , 1004.184265
u107 , 999.951477 , 1003.918091
u108 , 1022.0 , 1031.456299
u109 , 1018.600464 , 1021.936768
u110 , 1192.0 , 1200.681152
u111 , 1134.566528 , 1141.276978
u114 , 1165.516113 , 1171.75354
u115 , 1262.541626 , 1269.008667
u200 , 1255.489502 , 1263.174072
u201 , 1103.0 , 1099.669067
u203 , 1115.0 , 1111.160889
u206 , 965.195312 , 973.449524
u208 , 1103.744385 , 1106.351074
u209 , 1118.952026 , 1122.871094
u212 , 1033.581177 , 1039.181396
u213 , 1115.936768 , 1124.620728
u214 , 979.129028 , 987.242004
------------------------
u106 , 1002.340027 , 1006.912537
u107 , 1004.429993 , 1002.184448
u108 , 1018.809998 , 1023.809998
u111 , 1127.160034 , 1134.701782
u115 , 1256.339966 , 1261.201294
u209 , 1113.97998 , 1118.352661
u212 , 1028.790039 , 1034.905762
u215 , 968.705994 , 977.586365
------------------------
u12 , 1013.969971 , 1018.969971
u13 , 989.228027 , 994.228027
u14 , 1088.0 , 1094.960449
u15 , 1030.410034 , 1035.410034
u100 , 1032.290039 , 1042.210693
u101 , 1020.280029 , 1025.280029
u102 , 1104.609985 , 1109.609985
u103 , 1128.920044 , 1133.920044
u104 , 1115.349976 , 1120.349976
u106 , 1006.912537 , 1005.428589
u107 , 1002.184448 , 1003.133301
u108 , 1023.809998 , 1031.802124
u109 , 1011.219971 , 1016.219971
u110 , 1177.060059 , 1182.060059
u111 , 1134.701782 , 1137.846069
u112 , 1098.97998 , 1103.97998
u113 , 1129.089966 , 1134.089966
u114 , 1156.48999 , 1161.48999
u115 , 1261.201294 , 1264.972656
u200 , 1247.579956 , 1252.579956
u201 , 1072.640015 , 1077.640015
u202 , 1093.47998 , 1098.47998
u203 , 1080.380005 , 1085.380005
u204 , 1035.790039 , 1040.790039
u205 , 973.224976 , 978.224976
u206 , 960.958008 , 965.958008
u207 , 1000.580017 , 1005.580017
u208 , 1099.119995 , 1104.119995
u209 , 1118.352661 , 1121.121826
u210 , 1072.839966 , 1077.839966
u211 , 973.116028 , 978.116028
u212 , 1034.905762 , 1036.915527
u213 , 1111.310059 , 1116.310059
u214 , 973.797974 , 978.797974
u215 , 977.586365 , 975.215332
------------------------
u12 , 1018.969971 , 1033.931396
u13 , 994.228027 , 1002.487122
u15 , 1035.410034 , 1044.849609
u100 , 1042.210693 , 1042.760376
u101 , 1025.280029 , 1043.142334
u102 , 1109.609985 , 1122.704224
u103 , 1133.920044 , 1141.961182
u104 , 1120.349976 , 1129.882568
u109 , 1016.219971 , 1023.794006
u110 , 1182.060059 , 1194.596802
u112 , 1103.97998 , 1112.133179
u113 , 1134.089966 , 1142.512817
u114 , 1161.48999 , 1170.490479
u115 , 1264.972656 , 1266.073608
u200 , 1252.579956 , 1266.275513
u201 , 1077.640015 , 1097.619507
u202 , 1098.47998 , 1112.78772
u203 , 1085.380005 , 1090.380005
u204 , 1040.790039 , 1056.640869
u205 , 978.224976 , 994.415894
u206 , 965.958008 , 973.441589
u207 , 1005.580017 , 1020.103882
u208 , 1104.119995 , 1111.325806
u210 , 1077.839966 , 1093.599976
u211 , 978.116028 , 987.585754
u213 , 1116.310059 , 1127.494263
u214 , 978.797974 , 987.748596
------------------------
u12 , 1033.931396 , 1034.905884
u101 , 1043.142334 , 1043.999756
u102 , 1122.704224 , 1124.781006
u103 , 1141.961182 , 1142.862305
u104 , 1129.882568 , 1131.214966
u109 , 1023.794006 , 1023.085571
u110 , 1194.596802 , 1197.23584
u112 , 1112.133179 , 1112.951416
u113 , 1142.512817 , 1143.7146
u114 , 1170.490479 , 1171.986084
u200 , 1266.275513 , 1269.496338
u201 , 1097.619507 , 1100.289673
u202 , 1112.78772 , 1114.626953
u203 , 1090.380005 , 1110.112671
u204 , 1056.640869 , 1057.459717
u206 , 973.441589 , 972.822144
u210 , 1093.599976 , 1095.454956
u211 , 987.585754 , 986.997681
u213 , 1127.494263 , 1128.78125
------------------------
u109 , 1023.085571 , 1023.641235
u200 , 1269.496338 , 1270.28064
u203 , 1110.112671 , 1113.323608
u208 , 1111.325806 , 1111.90625
u215 , 975.215332 , 975.771179
------------------------
u14 , 1094.960449 , 1095.536499
u111 , 1137.846069 , 1138.366211
u204 , 1057.459717 , 1056.92041
u205 , 994.415894 , 993.631836
------------------------
u109 , 1023.641235 , 1022.885803
------------------------
