100 , 1021.65863
101 , 1096.125854
102 , 1114.468994
103 , 1040.709351
104 , 1167.7052
105 , 1100.884277
106 , 1154.775146
107 , 1218.0
108 , 1061.466187
109 , 1031.059082
110 , 1113.177979
111 , 1123.595093
112 , 1037.594849
113 , 1003.444702
114 , 1113.085815
115 , 1039.780396
116 , 1042.866211
117 , 1047.665894
118 , 1126.939697
119 , 1144.589844
120 , 1132.261719
121 , 1399.656616
122 , 1004.103821
123 , 1002.890381
124 , 1031.69104
125 , 1022.340515
126 , 1201.384766
127 , 1139.154297
128 , 1112.903931
129 , 1140.42981
130 , 1173.190063
131 , 1272.047363
132 , 1271.420898
133 , 1104.334717
134 , 1116.871826
135 , 1118.038086
136 , 1059.417358
137 , 995.763855
138 , 974.055237
139 , 1021.711304
140 , 1108.675293
141 , 1122.331421
142 , 1099.559937
143 , 986.85376
144 , 1037.320312
145 , 1130.622803
146 , 988.641357
147 , 977.134949
